id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
12887,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 10:00:03"
12888,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 10:00:03"
12889,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 10:00:03"
12890,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 10:00:03"
12891,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 10:00:03"
12892,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 10:00:03"
12893,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 10:00:03"
12894,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 10:00:03"
12895,95,CleanFLEX-FB2000002005AB64,"Half Full",63,"-33.920816, 151.257022","2021-10-02 10:00:03"
12896,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 10:00:03"
12897,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 10:00:03"
12898,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 10:00:03"
12899,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
12900,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
12901,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-02 11:00:04"
12902,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-02 11:00:04"
12903,100,CleanFLEX-FB2000002008AC03,Low,28,"-33.918951, 151.25847","2021-10-02 11:00:04"
12904,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 11:00:04"
12905,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 11:00:04"
12906,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-02 11:00:04"
12907,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-02 11:00:04"
12908,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-02 11:00:04"
12909,100,CleanFLEX-FB2000002008AC05,"Half Full",32,"-33.919505, 151.257857","2021-10-02 11:00:04"
12910,95,CleanFLEX-FB2000002005AB63,"Half Full",40,"-33.919505, 151.257857","2021-10-02 11:00:04"
12911,95,CleanFLEX-FB2000002005AB67,"Half Full",64,"-33.920816, 151.257022","2021-10-02 11:00:04"
12912,100,CleanFLEX-FB2000002008AC12,Low,15,"-33.919727, 151.257213","2021-10-02 11:00:04"
12913,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-02 11:00:04"
12914,100,CleanFLEX-FB2000002008AC17,Low,1,"-33.91947, 151.257542","2021-10-02 11:00:04"
12915,95,CleanCUBE-A1807111808AA01,Low,25,NULL,"2021-10-02 11:00:04"
12916,95,CleanFLEX-FB2000002005AB71,"Half Full",48,"-33.922367, 151.256956","2021-10-02 11:00:04"
12917,95,CleanFLEX-FB2000002005AB70,Full,79,"-33.919555, 151.258164","2021-10-02 11:00:04"
12918,100,CleanFLEX-FB2000002008AC07,Low,23,"-33.919555, 151.258164","2021-10-02 11:00:04"
12919,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-02 11:00:04"
12920,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-02 11:00:04"
12921,95,CleanCUBE-A1905081905AA26,Low,5,NULL,"2021-10-02 11:00:04"
12922,100,CleanFLEX-FB2000002008AC15,"Half Full",45,"-33.920358, 151.257167","2021-10-02 11:00:04"
12923,95,CleanFLEX-FB2000002005AB65,"Half Full",68,"-33.920944, 151.257001","2021-10-02 11:00:04"
12924,95,CleanFLEX-FB2000002005AB62,"Half Full",34,"-33.91947, 151.257542","2021-10-02 11:00:04"
12925,95,CleanFLEX-FB2000002005AB69,Full,89,"-33.920227, 151.257692","2021-10-02 11:00:04"
12926,100,CleanFLEX-FB2000002008AC14,Low,15,"-33.920358, 151.257167","2021-10-02 11:00:04"
12927,100,CleanFLEX-FB2000002008AC16,Low,19,"-33.919477, 151.257681","2021-10-02 11:00:04"
12928,100,CleanFLEX-FB2000002008AC18,Low,23,"-33.919555, 151.258164","2021-10-02 11:00:04"
12929,95,CleanCUBE-A1808201809AA03,Low,18,NULL,"2021-10-02 11:00:04"
12930,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 11:00:04"
12931,100,CleanCUBE-A1907221908AA73,"Half Full",44,NULL,"2021-10-02 11:00:04"
12932,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-02 11:00:04"
12933,100,CleanCUBE-A1905081905AA09,Low,12,NULL,"2021-10-02 11:00:04"
12934,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 11:00:04"
12935,100,CleanCUBE-A1905081905AA19,"Half Full",47,NULL,"2021-10-02 11:00:04"
12936,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-02 11:00:04"
12937,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-02 11:00:04"
12938,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 11:00:04"
12939,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-02 11:00:04"
12940,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 11:00:04"
12941,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 11:00:04"
12942,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 11:00:04"
12943,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 11:00:04"
12944,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 11:00:04"
12945,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 11:00:04"
12946,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 11:00:04"
12947,95,CleanFLEX-FB2000002005AB64,"Half Full",63,"-33.920816, 151.257022","2021-10-02 11:00:04"
12948,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 11:00:04"
12949,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
12950,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
12951,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-02 12:00:03"
12952,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-02 12:00:03"
12953,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 12:00:03"
12954,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 12:00:03"
12955,100,CleanFLEX-FB2000002008AC05,"Half Full",32,"-33.919505, 151.257857","2021-10-02 12:00:03"
12956,100,CleanFLEX-FB2000002008AC03,Low,28,"-33.918951, 151.25847","2021-10-02 12:00:03"
12957,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-02 12:00:03"
12958,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-02 12:00:03"
12959,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-02 12:00:03"
12960,95,CleanFLEX-FB2000002005AB63,"Half Full",41,"-33.919505, 151.257857","2021-10-02 12:00:03"
12961,95,CleanFLEX-FB2000002005AB67,"Half Full",64,"-33.920816, 151.257022","2021-10-02 12:00:03"
12962,100,CleanFLEX-FB2000002008AC12,Low,15,"-33.919727, 151.257213","2021-10-02 12:00:03"
12963,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-02 12:00:03"
12964,100,CleanFLEX-FB2000002008AC17,Low,1,"-33.91947, 151.257542","2021-10-02 12:00:03"
12965,95,CleanCUBE-A1807111808AA01,Low,25,NULL,"2021-10-02 12:00:03"
12966,100,CleanFLEX-FB2000002008AC07,Low,23,"-33.919555, 151.258164","2021-10-02 12:00:03"
12967,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-02 12:00:03"
12968,95,CleanCUBE-A1905081905AA26,Low,5,NULL,"2021-10-02 12:00:03"
12969,100,CleanFLEX-FB2000002008AC15,"Half Full",45,"-33.920358, 151.257167","2021-10-02 12:00:03"
12970,95,CleanFLEX-FB2000002005AB65,"Half Full",68,"-33.920944, 151.257001","2021-10-02 12:00:03"
12971,95,CleanFLEX-FB2000002005AB62,"Half Full",33,"-33.91947, 151.257542","2021-10-02 12:00:03"
12972,95,CleanFLEX-FB2000002005AB69,Full,89,"-33.920227, 151.257692","2021-10-02 12:00:03"
12973,100,CleanFLEX-FB2000002008AC14,Low,15,"-33.920358, 151.257167","2021-10-02 12:00:03"
12974,100,CleanFLEX-FB2000002008AC16,Low,19,"-33.919477, 151.257681","2021-10-02 12:00:03"
12975,100,CleanFLEX-FB2000002008AC18,Low,23,"-33.919555, 151.258164","2021-10-02 12:00:03"
12976,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-02 12:00:03"
12977,95,CleanFLEX-FB2000002005AB70,Full,79,"-33.919555, 151.258164","2021-10-02 12:00:03"
12978,95,CleanFLEX-FB2000002005AB71,"Half Full",48,"-33.922367, 151.256956","2021-10-02 12:00:03"
12979,95,CleanCUBE-A1808201809AA03,Low,18,NULL,"2021-10-02 12:00:03"
12980,100,CleanCUBE-A1905081905AA19,"Half Full",47,NULL,"2021-10-02 12:00:03"
12981,100,CleanCUBE-A1907221908AA73,"Half Full",44,NULL,"2021-10-02 12:00:03"
12982,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-02 12:00:03"
12983,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-02 12:00:03"
12984,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-02 12:00:03"
12985,100,CleanCUBE-A1905081905AA09,Low,12,NULL,"2021-10-02 12:00:03"
12986,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 12:00:03"
12987,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 12:00:03"
12988,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-02 12:00:03"
12989,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 12:00:03"
12990,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 12:00:03"
12991,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 12:00:03"
12992,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 12:00:03"
12993,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 12:00:03"
12994,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 12:00:03"
12995,95,CleanFLEX-FB2000002005AB64,"Half Full",63,"-33.920816, 151.257022","2021-10-02 12:00:03"
12996,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 12:00:03"
12997,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 12:00:03"
12998,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 12:00:03"
12999,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
13000,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
13001,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-02 13:00:04"
13002,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-02 13:00:04"
13003,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-02 13:00:04"
13004,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-02 13:00:04"
13005,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-02 13:00:04"
13006,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 13:00:04"
13007,100,CleanFLEX-FB2000002008AC05,"Half Full",32,"-33.919505, 151.257857","2021-10-02 13:00:04"
13008,95,CleanFLEX-FB2000002005AB67,"Half Full",64,"-33.920816, 151.257022","2021-10-02 13:00:04"
13009,95,CleanFLEX-FB2000002005AB63,"Half Full",44,"-33.919505, 151.257857","2021-10-02 13:00:04"
13010,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 13:00:04"
13011,100,CleanFLEX-FB2000002008AC12,Low,15,"-33.919727, 151.257213","2021-10-02 13:00:04"
13012,100,CleanFLEX-FB2000002008AC03,Low,28,"-33.918951, 151.25847","2021-10-02 13:00:04"
13013,100,CleanFLEX-FB2000002008AC17,Low,1,"-33.91947, 151.257542","2021-10-02 13:00:04"
13014,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-02 13:00:04"
13015,100,CleanFLEX-FB2000002008AC07,Low,23,"-33.919555, 151.258164","2021-10-02 13:00:04"
13016,100,CleanFLEX-FB2000002008AC14,Low,15,"-33.920358, 151.257167","2021-10-02 13:00:04"
13017,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-02 13:00:04"
13018,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-02 13:00:04"
13019,95,CleanCUBE-A1905081905AA26,Low,5,NULL,"2021-10-02 13:00:04"
13020,95,CleanCUBE-A1807111808AA01,Low,25,NULL,"2021-10-02 13:00:04"
13021,95,CleanFLEX-FB2000002005AB69,Full,89,"-33.920227, 151.257692","2021-10-02 13:00:04"
13022,95,CleanFLEX-FB2000002005AB70,Full,78,"-33.919555, 151.258164","2021-10-02 13:00:04"
13023,100,CleanFLEX-FB2000002008AC15,"Half Full",45,"-33.920358, 151.257167","2021-10-02 13:00:04"
13024,95,CleanFLEX-FB2000002005AB65,"Half Full",68,"-33.920944, 151.257001","2021-10-02 13:00:04"
13025,95,CleanFLEX-FB2000002005AB62,"Half Full",33,"-33.91947, 151.257542","2021-10-02 13:00:04"
13026,95,CleanFLEX-FB2000002005AB71,"Half Full",49,"-33.922367, 151.256956","2021-10-02 13:00:04"
13027,100,CleanFLEX-FB2000002008AC16,Low,19,"-33.919477, 151.257681","2021-10-02 13:00:04"
13028,100,CleanFLEX-FB2000002008AC18,Low,23,"-33.919555, 151.258164","2021-10-02 13:00:04"
13029,95,CleanCUBE-A1808201809AA03,Low,18,NULL,"2021-10-02 13:00:04"
13030,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-02 13:00:04"
13031,100,CleanCUBE-A1907221908AA73,"Half Full",44,NULL,"2021-10-02 13:00:04"
13032,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-02 13:00:04"
13033,100,CleanCUBE-A1905081905AA19,"Half Full",47,NULL,"2021-10-02 13:00:04"
13034,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-02 13:00:04"
13035,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-02 13:00:04"
13036,100,CleanCUBE-A1905081905AA09,Low,12,NULL,"2021-10-02 13:00:04"
13037,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 13:00:04"
13038,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 13:00:04"
13039,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 13:00:04"
13040,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 13:00:04"
13041,95,CleanFLEX-FB2000002005AB64,"Half Full",64,"-33.920816, 151.257022","2021-10-02 13:00:04"
13042,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 13:00:04"
13043,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 13:00:04"
13044,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 13:00:04"
13045,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 13:00:04"
13046,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 13:00:04"
13047,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 13:00:04"
13048,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 13:00:04"
13049,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
13050,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
13051,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 14:00:04"
13052,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-02 14:00:04"
13053,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-02 14:00:04"
13054,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-02 14:00:04"
13055,100,CleanFLEX-FB2000002008AC05,"Half Full",32,"-33.919505, 151.257857","2021-10-02 14:00:04"
13056,95,CleanFLEX-FB2000002005AB67,"Half Full",64,"-33.920816, 151.257022","2021-10-02 14:00:04"
13057,95,CleanFLEX-FB2000002005AB63,"Half Full",45,"-33.919505, 151.257857","2021-10-02 14:00:04"
13058,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 14:00:04"
13059,100,CleanFLEX-FB2000002008AC12,Low,15,"-33.919727, 151.257213","2021-10-02 14:00:04"
13060,100,CleanFLEX-FB2000002008AC03,Low,28,"-33.918951, 151.25847","2021-10-02 14:00:04"
13061,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-02 14:00:04"
13062,100,CleanFLEX-FB2000002008AC17,Low,1,"-33.91947, 151.257542","2021-10-02 14:00:04"
13063,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-02 14:00:04"
13064,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-02 14:00:04"
13065,95,CleanCUBE-A1807111808AA01,Low,25,NULL,"2021-10-02 14:00:04"
13066,100,CleanFLEX-FB2000002008AC15,"Half Full",45,"-33.920358, 151.257167","2021-10-02 14:00:04"
13067,100,CleanFLEX-FB2000002008AC07,Low,23,"-33.919555, 151.258164","2021-10-02 14:00:04"
13068,100,CleanFLEX-FB2000002008AC14,Low,15,"-33.920358, 151.257167","2021-10-02 14:00:04"
13069,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-02 14:00:04"
13070,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-02 14:00:04"
13071,95,CleanCUBE-A1905081905AA26,Low,5,NULL,"2021-10-02 14:00:04"
13072,95,CleanFLEX-FB2000002005AB69,Full,89,"-33.920227, 151.257692","2021-10-02 14:00:04"
13073,95,CleanFLEX-FB2000002005AB70,Full,78,"-33.919555, 151.258164","2021-10-02 14:00:04"
13074,95,CleanFLEX-FB2000002005AB65,"Half Full",68,"-33.920944, 151.257001","2021-10-02 14:00:04"
13075,95,CleanFLEX-FB2000002005AB71,"Half Full",49,"-33.922367, 151.256956","2021-10-02 14:00:04"
13076,95,CleanFLEX-FB2000002005AB62,"Half Full",33,"-33.91947, 151.257542","2021-10-02 14:00:04"
13077,100,CleanFLEX-FB2000002008AC16,Low,19,"-33.919477, 151.257681","2021-10-02 14:00:04"
13078,100,CleanFLEX-FB2000002008AC18,Low,23,"-33.919555, 151.258164","2021-10-02 14:00:04"
13079,100,CleanCUBE-A1907221908AA73,"Half Full",44,NULL,"2021-10-02 14:00:04"
13080,100,CleanCUBE-A1905081905AA19,"Half Full",47,NULL,"2021-10-02 14:00:04"
13081,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-02 14:00:04"
13082,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-02 14:00:04"
13083,100,CleanCUBE-A1905081905AA09,Low,12,NULL,"2021-10-02 14:00:04"
13084,95,CleanCUBE-A1808201809AA03,Low,18,NULL,"2021-10-02 14:00:04"
13085,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-02 14:00:04"
13086,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 14:00:04"
13087,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 14:00:04"
13088,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 14:00:04"
13089,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 14:00:04"
13090,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 14:00:04"
13091,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 14:00:04"
13092,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 14:00:04"
13093,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 14:00:04"
13094,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-02 14:00:04"
13095,95,CleanFLEX-FB2000002005AB64,"Half Full",63,"-33.920816, 151.257022","2021-10-02 14:00:04"
13096,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 14:00:04"
13097,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 14:00:04"
13098,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 14:00:04"
13099,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
13100,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
13101,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-02 15:00:04"
13102,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-02 15:00:04"
13103,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 15:00:04"
13104,100,CleanFLEX-FB2000002008AC05,"Half Full",32,"-33.919505, 151.257857","2021-10-02 15:00:04"
13105,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 15:00:04"
13106,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-02 15:00:04"
13107,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-02 15:00:04"
13108,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-02 15:00:04"
13109,100,CleanFLEX-FB2000002008AC03,Low,28,"-33.918951, 151.25847","2021-10-02 15:00:04"
13110,95,CleanFLEX-FB2000002005AB63,"Half Full",46,"-33.919505, 151.257857","2021-10-02 15:00:04"
13111,95,CleanFLEX-FB2000002005AB67,"Half Full",64,"-33.920816, 151.257022","2021-10-02 15:00:04"
13112,100,CleanFLEX-FB2000002008AC12,Low,15,"-33.919727, 151.257213","2021-10-02 15:00:04"
13113,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-02 15:00:04"
13114,100,CleanFLEX-FB2000002008AC17,Low,1,"-33.91947, 151.257542","2021-10-02 15:00:04"
13115,95,CleanCUBE-A1905081905AA26,Low,5,NULL,"2021-10-02 15:00:04"
13116,100,CleanFLEX-FB2000002008AC07,Low,23,"-33.919555, 151.258164","2021-10-02 15:00:04"
13117,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-02 15:00:04"
13118,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-02 15:00:04"
13119,95,CleanCUBE-A1807111808AA01,Low,25,NULL,"2021-10-02 15:00:04"
13120,100,CleanFLEX-FB2000002008AC15,"Half Full",45,"-33.920358, 151.257167","2021-10-02 15:00:04"
13121,95,CleanFLEX-FB2000002005AB65,"Half Full",68,"-33.920944, 151.257001","2021-10-02 15:00:04"
13122,95,CleanFLEX-FB2000002005AB62,"Half Full",33,"-33.91947, 151.257542","2021-10-02 15:00:04"
13123,95,CleanFLEX-FB2000002005AB70,Full,78,"-33.919555, 151.258164","2021-10-02 15:00:04"
13124,95,CleanFLEX-FB2000002005AB69,Full,89,"-33.920227, 151.257692","2021-10-02 15:00:04"
13125,100,CleanFLEX-FB2000002008AC14,Low,15,"-33.920358, 151.257167","2021-10-02 15:00:04"
13126,100,CleanFLEX-FB2000002008AC16,Low,19,"-33.919477, 151.257681","2021-10-02 15:00:04"
13127,100,CleanFLEX-FB2000002008AC18,Low,23,"-33.919555, 151.258164","2021-10-02 15:00:04"
13128,95,CleanFLEX-FB2000002005AB71,"Half Full",49,"-33.922367, 151.256956","2021-10-02 15:00:04"
13129,95,CleanCUBE-A1808201809AA03,Low,18,NULL,"2021-10-02 15:00:04"
13130,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-02 15:00:04"
13131,100,CleanCUBE-A1905081905AA06,Low,9,NULL,"2021-10-02 15:00:04"
13132,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-02 15:00:04"
13133,100,CleanFLEX-FB2000002008AC00,Full,87,"-33.918951, 151.25847","2021-10-02 15:00:04"
13134,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-02 15:00:04"
13135,100,CleanFLEX-FB2000002008AC04,Low,15,"-33.919505, 151.257857","2021-10-02 15:00:04"
13136,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-02 15:00:04"
13137,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-02 15:00:04"
13138,100,CleanCUBE-A1907221908AA73,"Half Full",44,NULL,"2021-10-02 15:00:04"
13139,100,CleanCUBE-A1905081905AA19,"Half Full",47,NULL,"2021-10-02 15:00:04"
13140,100,CleanCUBE-A1905081905AA09,Low,12,NULL,"2021-10-02 15:00:04"
13141,95,CleanCUBE-A1905081905AA13,Low,10,NULL,"2021-10-02 15:00:04"
13142,95,CleanFLEX-FB2000002008AC20,Low,18,"-33.920372, 151.257036","2021-10-02 15:00:04"
13143,95,CleanFLEX-FB2000002005AB64,"Half Full",63,"-33.920816, 151.257022","2021-10-02 15:00:04"
13144,95,CleanFLEX-FB2000002005AB66,"Half Full",49,"-33.920944, 151.257001","2021-10-02 15:00:04"
13145,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-10-02 15:00:04"
13146,100,CleanFLEX-FB2000002008AC09,Low,23,"-33.919135, 151.258104","2021-10-02 15:00:04"
13147,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-10-02 15:00:04"
13148,100,CleanFLEX-FB2000002008AC19,Low,15,"-33.920289, 151.257056","2021-10-02 15:00:04"
13149,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
13150,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
13151,100,CleanFLEX-FB2000002008AC01,"Half Full",36,"-33.919135, 151.258104","2021-10-02 16:00:03"
13152,100,CleanFLEX-FB2000002008AC02,Low,19,"-33.920227, 151.257692","2021-10-02 16:00:03"
