id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
5327,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-11 13:00:05"
5328,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-11 13:00:05"
5329,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-11 13:00:05"
5330,95,CleanCUBE-A1808201809AA03,Low,24,NULL,"2021-10-11 13:00:05"
5331,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-11 13:00:05"
5332,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-10-11 13:00:05"
5333,100,CleanCUBE-A1907221908AA73,"Half Full",60,NULL,"2021-10-11 13:00:05"
5334,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-11 13:00:05"
5335,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-11 13:00:05"
5336,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-11 13:00:05"
5337,95,CleanCUBE-A1905081905AA13,Low,14,NULL,"2021-10-11 13:00:05"
5338,100,CleanCUBE-A1905081905AA19,Low,3,NULL,"2021-10-11 13:00:05"
5339,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-11 13:00:05"
5340,10,CleanFLEX-FB2000002008AC13,"Half Full",41,"-33.920034, 151.257165","2021-10-11 13:00:05"
5341,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-11 13:00:05"
5342,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-11 13:00:05"
5343,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-11 13:00:05"
5344,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-11 13:00:05"
5345,95,CleanFLEX-FB2000002005AB64,"Half Full",61,"-33.920816, 151.257022","2021-10-11 13:00:05"
5346,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-11 13:00:05"
5347,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-11 13:00:05"
5348,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-11 13:00:05"
5349,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
5350,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
5351,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-11 14:00:04"
5352,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-11 14:00:04"
5353,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-11 14:00:04"
5354,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-11 14:00:04"
5355,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-11 14:00:04"
5356,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-11 14:00:04"
5357,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-11 14:00:04"
5358,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-11 14:00:04"
5359,100,CleanFLEX-FB2000002008AC17,Low,13,"-33.91947, 151.257542","2021-10-11 14:00:04"
5360,95,CleanFLEX-FB2000002005AB63,Low,10,"-33.919505, 151.257857","2021-10-11 14:00:04"
5361,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-11 14:00:04"
5362,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-11 14:00:04"
5363,95,CleanFLEX-FB2000002005AB67,Low,19,"-33.920816, 151.257022","2021-10-11 14:00:04"
5364,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-11 14:00:04"
5365,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-11 14:00:04"
5366,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-11 14:00:04"
5367,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-11 14:00:04"
5368,95,CleanCUBE-A1807111808AA01,Low,13,NULL,"2021-10-11 14:00:04"
5369,95,CleanCUBE-A1905081905AA26,Low,9,NULL,"2021-10-11 14:00:04"
5370,95,CleanFLEX-FB2000002005AB69,"Half Full",33,"-33.920227, 151.257692","2021-10-11 14:00:04"
5371,95,CleanFLEX-FB2000002005AB62,"Half Full",30,"-33.91947, 151.257542","2021-10-11 14:00:04"
5372,35,CleanFLEX-FB2000002008AC16,Full,96,"-33.919477, 151.257681","2021-10-11 14:00:04"
5373,95,CleanFLEX-FB2000002005AB70,Low,22,"-33.919555, 151.258164","2021-10-11 14:00:04"
5374,100,CleanFLEX-FB2000002008AC15,Low,17,"-33.920358, 151.257167","2021-10-11 14:00:04"
5375,100,CleanFLEX-FB2000002008AC14,Low,21,"-33.920358, 151.257167","2021-10-11 14:00:04"
5376,95,CleanFLEX-FB2000002005AB65,Low,15,"-33.920944, 151.257001","2021-10-11 14:00:04"
5377,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-11 14:00:04"
5378,95,CleanFLEX-FB2000002005AB71,Low,10,"-33.922367, 151.256956","2021-10-11 14:00:04"
5379,95,CleanCUBE-A1808201809AA03,Low,24,NULL,"2021-10-11 14:00:04"
5380,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-11 14:00:04"
5381,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-11 14:00:04"
5382,95,CleanCUBE-A1905081905AA13,Low,14,NULL,"2021-10-11 14:00:04"
5383,100,CleanCUBE-A1905081905AA19,Low,3,NULL,"2021-10-11 14:00:04"
5384,100,CleanCUBE-A1907221908AA73,"Half Full",60,NULL,"2021-10-11 14:00:04"
5385,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-11 14:00:04"
5386,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-11 14:00:04"
5387,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-11 14:00:04"
5388,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-11 14:00:04"
5389,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-10-11 14:00:04"
5390,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-11 14:00:04"
5391,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-11 14:00:04"
5392,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-11 14:00:04"
5393,10,CleanFLEX-FB2000002008AC13,"Half Full",41,"-33.920034, 151.257165","2021-10-11 14:00:04"
5394,95,CleanFLEX-FB2000002005AB64,"Half Full",61,"-33.920816, 151.257022","2021-10-11 14:00:04"
5395,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-11 14:00:04"
5396,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-11 14:00:04"
5397,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-11 14:00:04"
5398,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-11 14:00:04"
5399,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
5400,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
5401,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-11 15:00:05"
5402,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-11 15:00:05"
5403,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-11 15:00:05"
5404,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-11 15:00:05"
5405,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-11 15:00:05"
5406,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-11 15:00:05"
5407,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-11 15:00:05"
5408,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-11 15:00:05"
5409,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-11 15:00:05"
5410,100,CleanFLEX-FB2000002008AC17,Low,13,"-33.91947, 151.257542","2021-10-11 15:00:05"
5411,95,CleanFLEX-FB2000002005AB63,Low,10,"-33.919505, 151.257857","2021-10-11 15:00:05"
5412,95,CleanFLEX-FB2000002005AB67,Low,19,"-33.920816, 151.257022","2021-10-11 15:00:05"
5413,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-11 15:00:05"
5414,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-11 15:00:05"
5415,95,CleanCUBE-A1807111808AA01,Low,13,NULL,"2021-10-11 15:00:05"
5416,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-11 15:00:05"
5417,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-11 15:00:05"
5418,95,CleanCUBE-A1905081905AA26,Low,9,NULL,"2021-10-11 15:00:05"
5419,95,CleanFLEX-FB2000002005AB70,Low,22,"-33.919555, 151.258164","2021-10-11 15:00:05"
5420,95,CleanFLEX-FB2000002005AB71,Low,10,"-33.922367, 151.256956","2021-10-11 15:00:05"
5421,100,CleanFLEX-FB2000002008AC14,Low,21,"-33.920358, 151.257167","2021-10-11 15:00:05"
5422,100,CleanFLEX-FB2000002008AC15,Low,23,"-33.920358, 151.257167","2021-10-11 15:00:05"
5423,95,CleanFLEX-FB2000002005AB69,"Half Full",33,"-33.920227, 151.257692","2021-10-11 15:00:05"
5424,95,CleanFLEX-FB2000002005AB62,"Half Full",30,"-33.91947, 151.257542","2021-10-11 15:00:05"
5425,35,CleanFLEX-FB2000002008AC16,Full,96,"-33.919477, 151.257681","2021-10-11 15:00:05"
5426,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-11 15:00:05"
5427,95,CleanFLEX-FB2000002005AB65,Low,15,"-33.920944, 151.257001","2021-10-11 15:00:05"
5428,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-11 15:00:05"
5429,95,CleanCUBE-A1808201809AA03,Low,24,NULL,"2021-10-11 15:00:05"
5430,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-11 15:00:05"
5431,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-11 15:00:05"
5432,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-11 15:00:05"
5433,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-11 15:00:05"
5434,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-10-11 15:00:05"
5435,95,CleanCUBE-A1905081905AA13,Low,14,NULL,"2021-10-11 15:00:05"
5436,100,CleanCUBE-A1905081905AA19,Low,3,NULL,"2021-10-11 15:00:05"
5437,100,CleanCUBE-A1907221908AA73,Low,0,NULL,"2021-10-11 15:00:05"
5438,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-11 15:00:05"
5439,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-11 15:00:05"
5440,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-11 15:00:05"
5441,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-11 15:00:05"
5442,10,CleanFLEX-FB2000002008AC13,"Half Full",41,"-33.920034, 151.257165","2021-10-11 15:00:05"
5443,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-11 15:00:05"
5444,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-11 15:00:05"
5445,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-11 15:00:05"
5446,95,CleanFLEX-FB2000002005AB64,"Half Full",61,"-33.920816, 151.257022","2021-10-11 15:00:05"
5447,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-11 15:00:05"
5448,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-11 15:00:05"
5449,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
5450,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
5451,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-11 16:00:03"
5452,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-11 16:00:03"
5453,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-11 16:00:03"
5454,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-11 16:00:03"
5455,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-11 16:00:03"
5456,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-11 16:00:03"
5457,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-11 16:00:03"
5458,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-11 16:00:03"
5459,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-11 16:00:03"
5460,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-11 16:00:03"
5461,100,CleanFLEX-FB2000002008AC17,Low,13,"-33.91947, 151.257542","2021-10-11 16:00:03"
5462,95,CleanFLEX-FB2000002005AB63,Low,10,"-33.919505, 151.257857","2021-10-11 16:00:03"
5463,95,CleanFLEX-FB2000002005AB67,Low,19,"-33.920816, 151.257022","2021-10-11 16:00:03"
5464,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-11 16:00:03"
5465,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-11 16:00:03"
5466,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-11 16:00:03"
5467,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-11 16:00:03"
5468,95,CleanCUBE-A1905081905AA26,Low,9,NULL,"2021-10-11 16:00:03"
5469,95,CleanCUBE-A1807111808AA01,Low,13,NULL,"2021-10-11 16:00:03"
5470,100,CleanFLEX-FB2000002008AC15,Low,23,"-33.920358, 151.257167","2021-10-11 16:00:03"
5471,100,CleanFLEX-FB2000002008AC14,Low,21,"-33.920358, 151.257167","2021-10-11 16:00:03"
5472,95,CleanFLEX-FB2000002005AB69,"Half Full",33,"-33.920227, 151.257692","2021-10-11 16:00:03"
5473,95,CleanFLEX-FB2000002005AB62,"Half Full",30,"-33.91947, 151.257542","2021-10-11 16:00:03"
5474,35,CleanFLEX-FB2000002008AC16,Full,96,"-33.919477, 151.257681","2021-10-11 16:00:03"
5475,95,CleanFLEX-FB2000002005AB70,Low,22,"-33.919555, 151.258164","2021-10-11 16:00:03"
5476,95,CleanFLEX-FB2000002005AB65,Low,15,"-33.920944, 151.257001","2021-10-11 16:00:03"
5477,95,CleanFLEX-FB2000002005AB71,Low,10,"-33.922367, 151.256956","2021-10-11 16:00:03"
5478,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-11 16:00:03"
5479,95,CleanCUBE-A1808201809AA03,Low,24,NULL,"2021-10-11 16:00:03"
5480,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-11 16:00:03"
5481,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-11 16:00:03"
5482,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-11 16:00:03"
5483,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-11 16:00:03"
5484,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-11 16:00:03"
5485,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-11 16:00:03"
5486,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-10-11 16:00:03"
5487,95,CleanCUBE-A1905081905AA13,Low,14,NULL,"2021-10-11 16:00:03"
5488,100,CleanCUBE-A1905081905AA19,Low,3,NULL,"2021-10-11 16:00:03"
5489,100,CleanCUBE-A1907221908AA73,Low,0,NULL,"2021-10-11 16:00:03"
5490,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-11 16:00:03"
5491,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-11 16:00:03"
5492,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-11 16:00:03"
5493,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-11 16:00:03"
5494,10,CleanFLEX-FB2000002008AC13,"Half Full",41,"-33.920034, 151.257165","2021-10-11 16:00:03"
5495,95,CleanFLEX-FB2000002005AB64,"Half Full",60,"-33.920816, 151.257022","2021-10-11 16:00:03"
5496,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-11 16:00:03"
5497,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-11 16:00:03"
5498,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-11 16:00:03"
5499,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
5500,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
5501,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-11 17:00:06"
5502,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-11 17:00:06"
5503,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-11 17:00:06"
5504,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-11 17:00:06"
5505,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-11 17:00:06"
5506,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-11 17:00:06"
5507,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-11 17:00:06"
5508,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-11 17:00:06"
5509,100,CleanFLEX-FB2000002008AC17,Low,13,"-33.91947, 151.257542","2021-10-11 17:00:06"
5510,95,CleanFLEX-FB2000002005AB63,Low,10,"-33.919505, 151.257857","2021-10-11 17:00:06"
5511,95,CleanFLEX-FB2000002005AB67,Low,19,"-33.920816, 151.257022","2021-10-11 17:00:06"
5512,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-11 17:00:06"
5513,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-11 17:00:06"
5514,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-11 17:00:06"
5515,95,CleanCUBE-A1807111808AA01,Low,13,NULL,"2021-10-11 17:00:06"
5516,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-11 17:00:06"
5517,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-11 17:00:06"
5518,100,CleanFLEX-FB2000002008AC14,Low,21,"-33.920358, 151.257167","2021-10-11 17:00:06"
5519,100,CleanFLEX-FB2000002008AC15,Low,23,"-33.920358, 151.257167","2021-10-11 17:00:06"
5520,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-11 17:00:06"
5521,95,CleanCUBE-A1905081905AA26,Low,9,NULL,"2021-10-11 17:00:06"
5522,35,CleanFLEX-FB2000002008AC16,Full,96,"-33.919477, 151.257681","2021-10-11 17:00:06"
5523,95,CleanFLEX-FB2000002005AB69,"Half Full",33,"-33.920227, 151.257692","2021-10-11 17:00:06"
5524,95,CleanFLEX-FB2000002005AB62,"Half Full",30,"-33.91947, 151.257542","2021-10-11 17:00:06"
5525,95,CleanFLEX-FB2000002005AB70,Low,22,"-33.919555, 151.258164","2021-10-11 17:00:06"
5526,95,CleanFLEX-FB2000002005AB65,Low,15,"-33.920944, 151.257001","2021-10-11 17:00:06"
5527,95,CleanFLEX-FB2000002005AB71,Low,10,"-33.922367, 151.256956","2021-10-11 17:00:06"
5528,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-11 17:00:06"
5529,100,CleanCUBE-A1905081905AA19,Low,3,NULL,"2021-10-11 17:00:06"
5530,95,CleanCUBE-A1905081905AA13,Low,14,NULL,"2021-10-11 17:00:06"
5531,95,CleanCUBE-A1808201809AA03,Low,24,NULL,"2021-10-11 17:00:06"
5532,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-11 17:00:06"
5533,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-11 17:00:06"
5534,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-10-11 17:00:06"
5535,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-11 17:00:06"
5536,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-11 17:00:06"
5537,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-11 17:00:06"
5538,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-11 17:00:06"
5539,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-11 17:00:06"
5540,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-11 17:00:06"
5541,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-11 17:00:06"
5542,100,CleanCUBE-A1907221908AA73,Low,6,NULL,"2021-10-11 17:00:06"
5543,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-11 17:00:06"
5544,10,CleanFLEX-FB2000002008AC13,"Half Full",41,"-33.920034, 151.257165","2021-10-11 17:00:06"
5545,95,CleanFLEX-FB2000002005AB64,"Half Full",60,"-33.920816, 151.257022","2021-10-11 17:00:06"
5546,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-11 17:00:06"
5547,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-11 17:00:06"
5548,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-11 17:00:06"
5549,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
5550,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
5551,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-11 18:00:06"
